example_id                                                              | status  | run_time              |
./spec/lib/chemotion/quill_to_html_spec.rb[1:1:1]                       | passed  | 0.24537 seconds       |
./spec/lib/chemotion/quill_to_html_spec.rb[1:1:2]                       | passed  | 0.29133 seconds       |
./spec/lib/data_cite/client_spec.rb[1:1:1]                              | passed  | 0.02698 seconds       |
./spec/lib/data_cite/syncer_spec.rb[1:1:1:1]                            | passed  | 0.18933 seconds       |
./spec/lib/data_cite/syncer_spec.rb[1:1:2:1]                            | passed  | 0.25188 seconds       |
./spec/lib/data_cite/syncer_spec.rb[1:2:1:1]                            | passed  | 1.34 seconds          |
./spec/lib/data_cite/syncer_spec.rb[1:2:1:2]                            | passed  | 0.19168 seconds       |
./spec/lib/data_cite/syncer_spec.rb[1:2:2:1]                            | passed  | 0.19484 seconds       |
./spec/lib/data_cite/syncer_spec.rb[1:2:2:2]                            | passed  | 0.21987 seconds       |
./spec/lib/import/import_export_json_spec.rb[1:1:1]                     | passed  | 0.75064 seconds       |
./spec/lib/import/import_export_json_spec.rb[1:1:2]                     | passed  | 0.66168 seconds       |
./spec/lib/import/import_export_json_spec.rb[1:1:3]                     | passed  | 0.71132 seconds       |
./spec/lib/import/import_export_json_spec.rb[1:2:1:1]                   | passed  | 1.67 seconds          |
./spec/lib/import/import_export_json_spec.rb[1:2:1:2]                   | passed  | 1.42 seconds          |
./spec/lib/import/import_export_json_spec.rb[1:2:2:1]                   | passed  | 2.32 seconds          |
./spec/lib/import/import_export_json_spec.rb[1:2:3:1]                   | passed  | 1.6 seconds           |
./spec/lib/import/import_export_json_spec.rb[1:2:4:1]                   | passed  | 1.6 seconds           |
./spec/lib/import/import_wellplate_spreadsheet_spec.rb[1:1:1]           | passed  | 46.65 seconds         |
./spec/lib/import/import_wellplate_spreadsheet_spec.rb[1:2:1]           | passed  | 46.22 seconds         |
./spec/lib/import/import_wellplate_spreadsheet_spec.rb[1:3:1]           | passed  | 44.72 seconds         |
./spec/lib/import/import_wellplate_spreadsheet_spec.rb[1:4:1]           | passed  | 42.88 seconds         |
./spec/lib/import/import_wellplate_spreadsheet_spec.rb[1:5:1]           | passed  | 43.97 seconds         |
./spec/lib/import/import_wellplate_spreadsheet_spec.rb[1:6:1]           | passed  | 49.17 seconds         |
./spec/lib/import/import_wellplate_spreadsheet_spec.rb[1:6:2]           | passed  | 46.71 seconds         |
./spec/lib/pub_chem_spec.rb[1:1:1]                                      | passed  | 0.02895 seconds       |
./spec/lib/really_destroy_task_spec.rb[1:1:1]                           | passed  | 2.89 seconds          |
./spec/lib/really_destroy_task_spec.rb[1:2:1]                           | passed  | 2.53 seconds          |
./spec/lib/really_destroy_task_spec.rb[1:3:1]                           | passed  | 2.97 seconds          |
./spec/lib/really_destroy_task_spec.rb[1:3:2]                           | passed  | 2.73 seconds          |
./spec/lib/really_destroy_task_spec.rb[1:3:3]                           | passed  | 2.8 seconds           |
./spec/lib/report/docx/detail_reaction_spec.rb[1:1:1]                   | passed  | 3.21 seconds          |
./spec/lib/report/docx/detail_reaction_spec.rb[1:1:2]                   | passed  | 2.83 seconds          |
./spec/lib/report/docx/detail_reaction_spec.rb[1:1:3]                   | passed  | 2.54 seconds          |
./spec/lib/report/docx/detail_reaction_spec.rb[1:1:4]                   | passed  | 3.59 seconds          |
./spec/lib/report/docx/detail_reaction_spec.rb[1:2:1]                   | passed  | 2.55 seconds          |
./spec/lib/report/docx/detail_sample_spec.rb[1:1:1]                     | passed  | 0.39293 seconds       |
./spec/lib/report/docx/detail_sample_spec.rb[1:1:2]                     | passed  | 0.48989 seconds       |
./spec/lib/report/docx/detail_sample_spec.rb[1:1:3]                     | passed  | 0.69819 seconds       |
./spec/lib/report/docx/diagram_spec.rb[1:1:1:1]                         | passed  | 0.2768 seconds        |
./spec/lib/report/docx/diagram_spec.rb[1:1:1:2]                         | passed  | 0.27914 seconds       |
./spec/lib/report/docx/diagram_spec.rb[1:2:1:1]                         | passed  | 0.399 seconds         |
./spec/lib/report/docx/diagram_spec.rb[1:2:1:2]                         | passed  | 0.47609 seconds       |
./spec/lib/report/docx/document_spec.rb[1:1]                            | passed  | 1.66 seconds          |
./spec/lib/report/docx/document_spec.rb[1:2:1]                          | passed  | 1.68 seconds          |
./spec/lib/report/docx/document_spec.rb[1:3:1]                          | passed  | 1.56 seconds          |
./spec/lib/storage/storage_spec.rb[1:1]                                 | passed  | 0.0604 seconds        |
./spec/lib/storage/storage_spec.rb[1:2]                                 | passed  | 0.07205 seconds       |
./spec/lib/storage/storage_spec.rb[1:3:1]                               | passed  | 0.05556 seconds       |
./spec/lib/storage/storage_spec.rb[1:3:2:1]                             | passed  | 0.04687 seconds       |
./spec/lib/storage/storage_spec.rb[1:4:1]                               | passed  | 0.04696 seconds       |
./spec/models/attachment_spec.rb[1:1:1:1]                               | passed  | 0.29023 seconds       |
./spec/models/attachment_spec.rb[1:1:1:2]                               | passed  | 0.14333 seconds       |
./spec/models/attachment_spec.rb[1:1:1:3]                               | passed  | 0.14356 seconds       |
./spec/models/attachment_spec.rb[1:1:2:1]                               | passed  | 0.13244 seconds       |
./spec/models/attachment_spec.rb[1:1:3:1]                               | passed  | 0.23054 seconds       |
./spec/models/attachment_spec.rb[1:1:4:1]                               | passed  | 0.2704 seconds        |
./spec/models/attachment_spec.rb[1:1:4:2:1]                             | passed  | 0.2656 seconds        |
./spec/models/code_log_spec.rb[1:1]                                     | passed  | 0.70815 seconds       |
./spec/models/collection_spec.rb[1:1:1]                                 | passed  | 0.03662 seconds       |
./spec/models/collection_spec.rb[1:2:1]                                 | passed  | 1.62 seconds          |
./spec/models/collection_spec.rb[1:3:1:1]                               | passed  | 0.03354 seconds       |
./spec/models/collection_spec.rb[1:3:2:1]                               | passed  | 0.03898 seconds       |
./spec/models/collection_spec.rb[1:3:3:1]                               | passed  | 0.03814 seconds       |
./spec/models/collection_spec.rb[1:3:4:1]                               | passed  | 0.13851 seconds       |
./spec/models/collection_spec.rb[1:3:5:1]                               | passed  | 1.21 seconds          |
./spec/models/collection_spec.rb[1:4:1]                                 | passed  | 0.26211 seconds       |
./spec/models/collection_spec.rb[1:5:1:1]                               | passed  | 0.39547 seconds       |
./spec/models/collection_spec.rb[1:5:2:1]                               | passed  | 0.39237 seconds       |
./spec/models/collection_spec.rb[1:5:3:1]                               | passed  | 0.02334 seconds       |
./spec/models/collections_reaction_spec.rb[1:1:1]                       | passed  | 1.23 seconds          |
./spec/models/collections_reaction_spec.rb[1:1:2]                       | passed  | 1.1 seconds           |
./spec/models/collections_reaction_spec.rb[1:2:1]                       | passed  | 1.15 seconds          |
./spec/models/collections_reaction_spec.rb[1:2:2]                       | passed  | 1.22 seconds          |
./spec/models/collections_reaction_spec.rb[1:3:1]                       | passed  | 0.91954 seconds       |
./spec/models/collections_reaction_spec.rb[1:4:1]                       | passed  | 0.80342 seconds       |
./spec/models/collections_reaction_spec.rb[1:5:1]                       | passed  | 0.76906 seconds       |
./spec/models/collections_reaction_spec.rb[1:5:2]                       | passed  | 0.90306 seconds       |
./spec/models/collections_sample_spec.rb[1:1:1]                         | passed  | 1.98 seconds          |
./spec/models/collections_sample_spec.rb[1:2:1]                         | passed  | 1.76 seconds          |
./spec/models/collections_sample_spec.rb[1:2:2]                         | passed  | 2.06 seconds          |
./spec/models/collections_sample_spec.rb[1:3:1]                         | passed  | 1.86 seconds          |
./spec/models/collections_sample_spec.rb[1:4:1]                         | passed  | 1.72 seconds          |
./spec/models/collections_sample_spec.rb[1:4:2]                         | passed  | 1.49 seconds          |
./spec/models/collections_wellplate_spec.rb[1:1:1]                      | passed  | 0.37658 seconds       |
./spec/models/collections_wellplate_spec.rb[1:1:2]                      | passed  | 0.34134 seconds       |
./spec/models/collections_wellplate_spec.rb[1:2:1]                      | passed  | 0.24937 seconds       |
./spec/models/collections_wellplate_spec.rb[1:2:2]                      | passed  | 0.34549 seconds       |
./spec/models/collections_wellplate_spec.rb[1:3:1]                      | passed  | 0.53088 seconds       |
./spec/models/collections_wellplate_spec.rb[1:4:1]                      | passed  | 0.56245 seconds       |
./spec/models/collections_wellplate_spec.rb[1:5:1]                      | passed  | 0.61488 seconds       |
./spec/models/collections_wellplate_spec.rb[1:5:2]                      | passed  | 0.63079 seconds       |
./spec/models/collector_error_spec.rb[1:1]                              | pending | 0.00001 seconds       |
./spec/models/concerns/attachable_spec.rb[1:1:1]                        | passed  | 0.29675 seconds       |
./spec/models/concerns/attachable_spec.rb[1:2:1]                        | passed  | 0.28911 seconds       |
./spec/models/concerns/attachable_spec.rb[1:3:1]                        | passed  | 0.28175 seconds       |
./spec/models/concerns/attachable_spec.rb[1:4:1]                        | passed  | 0.29467 seconds       |
./spec/models/concerns/attachable_spec.rb[1:5:1]                        | passed  | 0.36462 seconds       |
./spec/models/concerns/attachable_spec.rb[1:6:1]                        | passed  | 0.29344 seconds       |
./spec/models/container_spec.rb[1:1]                                    | pending | 0.00001 seconds       |
./spec/models/device_metadata_spec.rb[1:1]                              | passed  | 0.18787 seconds       |
./spec/models/device_spec.rb[1:1]                                       | passed  | 0.49506 seconds       |
./spec/models/elemental_composition_spec.rb[1:1:1:1:1]                  | passed  | 0.45931 seconds       |
./spec/models/elemental_composition_spec.rb[1:1:1:2:1]                  | passed  | 0.52313 seconds       |
./spec/models/elemental_composition_spec.rb[1:1:2:1]                    | passed  | 0.72145 seconds       |
./spec/models/experiment_spec.rb[1:1]                                   | pending | 0.00001 seconds       |
./spec/models/fingerprint_spec.rb[1:1:1]                                | passed  | 0.02618 seconds       |
./spec/models/fingerprint_spec.rb[1:1:2]                                | passed  | 0.1832 seconds        |
./spec/models/fingerprint_spec.rb[1:1:3]                                | passed  | 0.0296 seconds        |
./spec/models/fingerprint_spec.rb[1:1:4]                                | passed  | 0.02891 seconds       |
./spec/models/fingerprint_spec.rb[1:1:5]                                | passed  | 0.02887 seconds       |
./spec/models/fingerprint_spec.rb[1:1:6]                                | passed  | 0.03801 seconds       |
./spec/models/fingerprint_spec.rb[1:1:7]                                | passed  | 0.02862 seconds       |
./spec/models/fingerprint_spec.rb[1:1:8]                                | passed  | 0.04027 seconds       |
./spec/models/fingerprint_spec.rb[1:2:1]                                | passed  | 0.04058 seconds       |
./spec/models/fingerprint_spec.rb[1:3:1]                                | passed  | 0.03879 seconds       |
./spec/models/fingerprint_spec.rb[1:3:2]                                | passed  | 0.06097 seconds       |
./spec/models/fingerprint_spec.rb[1:3:3]                                | passed  | 0.06011 seconds       |
./spec/models/fingerprint_spec.rb[1:3:4]                                | passed  | 0.05401 seconds       |
./spec/models/group_spec.rb[1:1:1]                                      | passed  | 0.14394 seconds       |
./spec/models/group_spec.rb[1:1:2]                                      | passed  | 0.15137 seconds       |
./spec/models/group_spec.rb[1:2:1]                                      | passed  | 0.53843 seconds       |
./spec/models/group_spec.rb[1:3:1]                                      | passed  | 0.29904 seconds       |
./spec/models/literature_spec.rb[1:1:1]                                 | passed  | 0.04152 seconds       |
./spec/models/literature_spec.rb[1:2:1]                                 | passed  | 0.04616 seconds       |
./spec/models/literature_spec.rb[1:2:2]                                 | passed  | 0.02796 seconds       |
./spec/models/molecule_spec.rb[1:1:1]                                   | passed  | 0.07472 seconds       |
./spec/models/molecule_spec.rb[1:1:2]                                   | passed  | 0.17903 seconds       |
./spec/models/molecule_spec.rb[1:1:3]                                   | passed  | 0.07435 seconds       |
./spec/models/molecule_spec.rb[1:1:4]                                   | passed  | 0.08142 seconds       |
./spec/models/molecule_spec.rb[1:2:1]                                   | passed  | 0.07343 seconds       |
./spec/models/molecule_spec.rb[1:2:2]                                   | passed  | 0.0688 seconds        |
./spec/models/molecule_spec.rb[1:2:3]                                   | passed  | 0.09362 seconds       |
./spec/models/person_spec.rb[1:1:1]                                     | passed  | 0.19104 seconds       |
./spec/models/person_spec.rb[1:1:2]                                     | passed  | 0.18099 seconds       |
./spec/models/person_spec.rb[1:1:3:1]                                   | passed  | 0.51682 seconds       |
./spec/models/person_spec.rb[1:1:4:1]                                   | passed  | 0.76513 seconds       |
./spec/models/person_spec.rb[1:1:5:1]                                   | passed  | 0.36473 seconds       |
./spec/models/private_note_spec.rb[1:1:1]                               | passed  | 0.23664 seconds       |
./spec/models/private_note_spec.rb[1:1:2]                               | passed  | 0.2328 seconds        |
./spec/models/reaction_spec.rb[1:1:1]                                   | passed  | 0.22799 seconds       |
./spec/models/reaction_spec.rb[1:2:1]                                   | passed  | 0.24543 seconds       |
./spec/models/reaction_spec.rb[1:3:1:1]                                 | passed  | 0.20644 seconds       |
./spec/models/reaction_spec.rb[1:3:1:2]                                 | passed  | 0.28674 seconds       |
./spec/models/reaction_spec.rb[1:3:1:3]                                 | passed  | 0.27435 seconds       |
./spec/models/reaction_spec.rb[1:3:2:1]                                 | passed  | 0.28337 seconds       |
./spec/models/reaction_spec.rb[1:3:2:2]                                 | passed  | 0.30453 seconds       |
./spec/models/reaction_spec.rb[1:3:2:3]                                 | passed  | 0.38308 seconds       |
./spec/models/reaction_spec.rb[1:4:1]                                   | passed  | 2.32 seconds          |
./spec/models/reaction_spec.rb[1:4:2]                                   | passed  | 2.14 seconds          |
./spec/models/reaction_spec.rb[1:5:1:1]                                 | passed  | 2.29 seconds          |
./spec/models/reaction_spec.rb[1:5:2:1]                                 | passed  | 1.05 seconds          |
./spec/models/reaction_spec.rb[1:6:1]                                   | passed  | 0.24924 seconds       |
./spec/models/reaction_spec.rb[1:6:2:1]                                 | passed  | 0.33681 seconds       |
./spec/models/reaction_spec.rb[1:7:1]                                   | passed  | 0.33095 seconds       |
./spec/models/reaction_spec.rb[1:7:2:1]                                 | passed  | 0.29042 seconds       |
./spec/models/report_spec.rb[1:1:1]                                     | passed  | 4.04 seconds          |
./spec/models/report_spec.rb[1:2:1]                                     | passed  | 3.49 seconds          |
./spec/models/report_spec.rb[1:3:1]                                     | passed  | 2.03 seconds          |
./spec/models/report_template_spec.rb[1:1:1]                            | passed  | 0.07091 seconds       |
./spec/models/report_template_spec.rb[1:1:2]                            | passed  | 0.07174 seconds       |
./spec/models/report_template_spec.rb[1:1:3]                            | passed  | 0.0795 seconds        |
./spec/models/report_template_spec.rb[1:1:4]                            | passed  | 0.11426 seconds       |
./spec/models/research_plan_metadata_spec.rb[1:1]                       | passed  | 0.24018 seconds       |
./spec/models/research_plan_spec.rb[1:1:1]                              | passed  | 0.21189 seconds       |
./spec/models/research_plan_spec.rb[1:1:2]                              | passed  | 0.30377 seconds       |
./spec/models/research_plan_spec.rb[1:1:3]                              | passed  | 0.20325 seconds       |
./spec/models/research_plan_table_schema_spec.rb[1:1]                   | pending | 0.00002 seconds       |
./spec/models/sample_spec.rb[1:1:1]                                     | passed  | 0.47707 seconds       |
./spec/models/sample_spec.rb[1:1:2]                                     | passed  | 0.37008 seconds       |
./spec/models/sample_spec.rb[1:2:1:1]                                   | passed  | 0.45697 seconds       |
./spec/models/sample_spec.rb[1:2:1:2]                                   | passed  | 0.66402 seconds       |
./spec/models/sample_spec.rb[1:3:1]                                     | passed  | 0.48601 seconds       |
./spec/models/sample_spec.rb[1:4:1]                                     | passed  | 1.12 seconds          |
./spec/models/sample_spec.rb[1:4:2]                                     | passed  | 0.98354 seconds       |
./spec/models/sample_spec.rb[1:4:3]                                     | passed  | 1.13 seconds          |
./spec/models/sample_spec.rb[1:5:1]                                     | passed  | 1.2 seconds           |
./spec/models/sample_spec.rb[1:6:1]                                     | passed  | 0.35169 seconds       |
./spec/models/sample_spec.rb[1:6:2]                                     | passed  | 0.45336 seconds       |
./spec/models/sample_spec.rb[1:7:1]                                     | passed  | 0.81049 seconds       |
./spec/models/sample_spec.rb[1:7:2]                                     | passed  | 0.86735 seconds       |
./spec/models/sample_spec.rb[1:8:1]                                     | passed  | 1.57 seconds          |
./spec/models/sample_spec.rb[1:9:1:1]                                   | passed  | 0.40628 seconds       |
./spec/models/sample_spec.rb[1:9:2:1]                                   | passed  | 0.44825 seconds       |
./spec/models/sample_spec.rb[1:9:3:1]                                   | passed  | 0.53843 seconds       |
./spec/models/sample_spec.rb[1:10:1]                                    | passed  | 0.29349 seconds       |
./spec/models/sample_spec.rb[1:10:2:1]                                  | passed  | 0.34293 seconds       |
./spec/models/screen_spec.rb[1:1:1]                                     | passed  | 0.05435 seconds       |
./spec/models/screen_spec.rb[1:2:1]                                     | passed  | 0.05461 seconds       |
./spec/models/screen_spec.rb[1:2:2]                                     | passed  | 0.36641 seconds       |
./spec/models/screen_spec.rb[1:3:1]                                     | passed  | 0.60963 seconds       |
./spec/models/screen_spec.rb[1:3:2]                                     | passed  | 0.36142 seconds       |
./spec/models/text_template_spec.rb[1:1]                                | pending | 0.00001 seconds       |
./spec/models/user_spec.rb[1:1:1]                                       | passed  | 0.19444 seconds       |
./spec/models/user_spec.rb[1:1:2]                                       | passed  | 0.17774 seconds       |
./spec/models/user_spec.rb[1:1:3]                                       | passed  | 0.17848 seconds       |
./spec/models/user_spec.rb[1:1:4]                                       | passed  | 0.19713 seconds       |
./spec/models/user_spec.rb[1:1:5]                                       | passed  | 0.1875 seconds        |
./spec/models/user_spec.rb[1:1:6]                                       | passed  | 0.1806 seconds        |
./spec/models/user_spec.rb[1:1:7]                                       | passed  | 0.18678 seconds       |
./spec/models/user_spec.rb[1:1:8]                                       | passed  | 0.36809 seconds       |
./spec/models/user_spec.rb[1:1:9]                                       | passed  | 0.20945 seconds       |
./spec/models/user_spec.rb[1:1:10]                                      | passed  | 0.36817 seconds       |
./spec/models/user_spec.rb[1:1:11]                                      | passed  | 0.20662 seconds       |
./spec/models/user_spec.rb[1:1:12]                                      | passed  | 0.31799 seconds       |
./spec/models/user_spec.rb[1:1:13]                                      | passed  | 0.30838 seconds       |
./spec/models/user_spec.rb[1:1:14]                                      | passed  | 0.27343 seconds       |
./spec/models/wellplate_spec.rb[1:1:1]                                  | passed  | 0.75573 seconds       |
./spec/models/wellplate_spec.rb[1:2:1]                                  | passed  | 0.92059 seconds       |
./spec/models/wellplate_spec.rb[1:2:2]                                  | passed  | 0.78568 seconds       |
./spec/models/wellplate_spec.rb[1:3:1]                                  | passed  | 0.72982 seconds       |
./spec/models/wellplate_spec.rb[1:3:2]                                  | passed  | 0.78307 seconds       |
./spec/modules/svg/reaction_composer_spec.rb[1:1:1]                     | passed  | 0.02675 seconds       |
./spec/modules/svg/reaction_composer_spec.rb[1:1:2]                     | passed  | 0.02961 seconds       |
./spec/policies/elements_policy_spec.rb[1:1:1:1]                        | passed  | 0.72744 seconds       |
./spec/policies/elements_policy_spec.rb[1:1:1:2]                        | passed  | 0.58789 seconds       |
./spec/policies/elements_policy_spec.rb[1:1:2:1]                        | passed  | 1 second              |
./spec/policies/elements_policy_spec.rb[1:1:2:2]                        | passed  | 0.98934 seconds       |
./spec/policies/elements_policy_spec.rb[1:1:3:1]                        | passed  | 0.98214 seconds       |
./spec/policies/elements_policy_spec.rb[1:1:3:2]                        | passed  | 1.05 seconds          |
./spec/policies/elements_policy_spec.rb[1:1:4:1:1]                      | passed  | 0.87366 seconds       |
./spec/policies/elements_policy_spec.rb[1:1:4:1:2]                      | passed  | 0.84199 seconds       |
./spec/policies/elements_policy_spec.rb[1:1:4:2:1]                      | passed  | 0.74151 seconds       |
./spec/policies/elements_policy_spec.rb[1:1:4:2:2]                      | passed  | 0.86637 seconds       |
./spec/policies/elements_policy_spec.rb[1:1:4:3:1]                      | passed  | 0.84446 seconds       |
./spec/policies/elements_policy_spec.rb[1:1:4:3:2]                      | passed  | 0.89385 seconds       |
./spec/policies/elements_policy_spec.rb[1:1:5:1:1]                      | passed  | 1.09 seconds          |
./spec/policies/elements_policy_spec.rb[1:1:5:1:2]                      | passed  | 1.07 seconds          |
./spec/policies/elements_policy_spec.rb[1:1:5:2:1]                      | passed  | 1.05 seconds          |
./spec/policies/elements_policy_spec.rb[1:1:5:2:2]                      | passed  | 1.07 seconds          |
./spec/policies/elements_policy_spec.rb[1:1:5:3:1]                      | passed  | 0.91444 seconds       |
./spec/policies/elements_policy_spec.rb[1:1:5:3:2]                      | passed  | 1.03 seconds          |
./spec/policies/elements_policy_spec.rb[1:1:6:1]                        | passed  | 0.89044 seconds       |
./spec/policies/elements_policy_spec.rb[1:1:6:2]                        | passed  | 0.81339 seconds       |
./spec/policies/elements_policy_spec.rb[1:2:1:1:1]                      | passed  | 1.38 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:1:1:2]                      | passed  | 1.47 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:1:2:1]                      | passed  | 1.71 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:1:2:2]                      | passed  | 1.37 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:1:3:1]                      | passed  | 1.46 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:1:3:2]                      | passed  | 1.66 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:2:1:1]                      | passed  | 1.48 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:2:1:2]                      | passed  | 1.61 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:2:2:1]                      | passed  | 1.51 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:2:2:2]                      | passed  | 1.61 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:2:3:1]                      | passed  | 1.65 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:2:3:2]                      | passed  | 1.5 seconds           |
./spec/policies/elements_policy_spec.rb[1:2:3:1:1]                      | passed  | 1.92 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:3:2:1]                      | passed  | 1.31 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:3:2:2]                      | passed  | 1.57 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:3:3:1]                      | passed  | 1.33 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:3:3:2]                      | passed  | 1.53 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:3:4:1]                      | passed  | 1.28 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:3:4:2]                      | passed  | 1.22 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:3:5:1]                      | passed  | 1.22 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:3:5:2]                      | passed  | 1.43 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:3:6:1]                      | passed  | 1.27 seconds          |
./spec/policies/elements_policy_spec.rb[1:2:3:6:2]                      | passed  | 1.6 seconds           |
./spec/policies/elements_policy_spec.rb[1:2:3:7:1]                      | passed  | 1.35 seconds          |
./spec/policies/elements_policy_spec.rb[1:3:1:1:1]                      | passed  | 2.06 seconds          |
./spec/policies/elements_policy_spec.rb[1:3:1:1:2]                      | passed  | 1.82 seconds          |
./spec/policies/elements_policy_spec.rb[1:3:1:2:1]                      | passed  | 2.21 seconds          |
./spec/policies/elements_policy_spec.rb[1:3:1:2:2]                      | passed  | 1.85 seconds          |
./spec/policies/elements_policy_spec.rb[1:3:1:3:1]                      | passed  | 1.92 seconds          |
./spec/policies/elements_policy_spec.rb[1:3:1:3:2]                      | passed  | 1.78 seconds          |
./spec/policies/elements_policy_spec.rb[1:3:2:1:1]                      | passed  | 2.1 seconds           |
./spec/policies/elements_policy_spec.rb[1:3:2:1:2]                      | passed  | 2.11 seconds          |
./spec/policies/elements_policy_spec.rb[1:3:2:2:1]                      | passed  | 2.06 seconds          |
./spec/policies/elements_policy_spec.rb[1:3:2:2:2]                      | passed  | 1.93 seconds          |
./spec/policies/elements_policy_spec.rb[1:3:2:3:1]                      | passed  | 2.06 seconds          |
./spec/policies/elements_policy_spec.rb[1:3:2:3:2]                      | passed  | 2.02 seconds          |
./spec/proxies/element_permission_proxy_spec.rb[1:1:1:1:1]              | passed  | 0.64858 seconds       |
./spec/proxies/element_permission_proxy_spec.rb[1:1:1:2:1:1]            | passed  | 0.79739 seconds       |
./spec/proxies/element_permission_proxy_spec.rb[1:1:2:1:1]              | passed  | 0.63694 seconds       |
./spec/proxies/element_permission_proxy_spec.rb[1:1:2:2:1]              | passed  | 0.74222 seconds       |
./spec/search/all_element_search_spec.rb[1:1:1]                         | pending | 0.04034 seconds       |
./spec/usecases/measurements/bulk_create_from_raw_data_spec.rb[1:1:1]   | passed  | 55.02 seconds         |
./spec/usecases/measurements/bulk_create_from_well_spec.rb[1:1]         | passed  | 44.29 seconds         |
./spec/usecases/measurements/bulk_create_from_wellplate_spec.rb[1:1]    | passed  | 50.96 seconds         |
./spec/usecases/research_plans/import_wellplate_as_table_spec.rb[1:1:1] | passed  | 40.91 seconds         |
./spec/usecases/sharing/share_with_user_spec.rb[1:1:1]                  | passed  | 2.43 seconds          |
./spec/usecases/sharing/share_with_user_spec.rb[1:1:2]                  | passed  | 2.61 seconds          |
./spec/usecases/sharing/share_with_user_spec.rb[1:1:3]                  | passed  | 2.85 seconds          |
./spec/usecases/sharing/share_with_user_spec.rb[1:1:4]                  | passed  | 2.9 seconds           |
./spec/usecases/sharing/share_with_user_spec.rb[1:1:5]                  | passed  | 2.74 seconds          |
./spec/usecases/sharing/share_with_user_spec.rb[1:1:6]                  | passed  | 2.98 seconds          |
